id	cat_url	cod	cod_n	stat	stat_n
c1665	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364776	^^^	^^^	^^^	^^^
c1666	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364777	^^^	^^^	^^^	^^^
c1667	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364778	^^^	^^^	^^^	^^^
c1668	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364779	^^^	^^^	^^^	^^^
c1669	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364780	^^^	^^^	^^^	^^^
c1670	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364781	^^^	^^^	^^^	^^^
c1671	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364755	^^^	^^^	^^^	^^^
c1672	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364782	^^^	^^^	^^^	^^^
c1673	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364783	^^^	^^^	^^^	^^^
c1674	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364784	^^^	^^^	^^^	^^^
c1675	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364785	^^^	^^^	^^^	^^^
c1676	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364756	^^^	^^^	^^^	^^^
c1677	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364757	^^^	^^^	^^^	^^^
c1678	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364758	^^^	^^^	^^^	^^^
c1679	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364759	^^^	^^^	^^^	^^^
c1680	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364760	^^^	^^^	^^^	^^^
c1681	http://pares.mcu.es/ParesBusquedas20/catalogo/description/364761	^^^	^^^	^^^	^^^
c1682	http://pares.mcu.es/ParesBusquedas20/catalogo/description/351234	0	is conf de encomienda	-^-	^^^
c1683	http://pares.mcu.es/ParesBusquedas20/catalogo/description/348907	0	not geogr relevant	-^-	^^^
c1684	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350777	0	is conf de oficio	-^-	^^^
c1685	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350778	0	is conf de oficio	-^-	^^^
c1686	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350779	0	is conf de oficio	-^-	^^^
c1687	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350780	0	is conf de oficio	-^-	^^^
c1688	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350781	0	is conf de oficio	-^-	^^^
c1689	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350782	0	is conf de oficio	-^-	^^^
c1690	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350783	0	is conf de oficio	-^-	^^^
c1691	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350784	0	is conf de oficio	-^-	^^^
c1692	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350785	0	is conf de oficio	-^-	^^^
c1693	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350786	0	is conf de oficio	-^-	^^^
c1694	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350787	0	is conf de oficio	-^-	^^^
c1695	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350788	0	is conf de oficio	-^-	^^^
c1696	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350789	0	is conf de oficio	-^-	^^^
c1697	http://pares.mcu.es/ParesBusquedas20/catalogo/description/350790	0	is conf de oficio	-^-	^^^
c1698	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19942	^^^	^^^	^^^	^^^
c1699	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19943	0	not geogr relevant	-^-	^^^
c1700	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19944	^^^	^^^	^^^	^^^
c1701	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19946	0	not geogr relevant	-^-	^^^
c1702	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19947	^^^	^^^	^^^	^^^
c1703	http://pares.mcu.es/ParesBusquedas20/catalogo/description/19948	0	not geogr relevant	-^-	^^^
c1704	http://pares.mcu.es/ParesBusquedas20/catalogo/description/20890	0	not geogr relevant	-^-	^^^
c1705	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349722	0	not digitised	-^-	^^^
c1706	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349723	0	not digitised	-^-	^^^
c1707	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349724	0	not digitised	-^-	^^^
c1708	http://pares.mcu.es/ParesBusquedas20/catalogo/description/349725	0	not digitised	-^-	^^^
c1709	http://pares.mcu.es/ParesBusquedas20/catalogo/description/370655	0	is registro de oficio o partes	-^-	^^^
c1710	http://pares.mcu.es/ParesBusquedas20/catalogo/description/370657	0	is registro de oficio o partes	-^-	^^^
c1711	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367203	0	is conf de oficio	-^-	^^^
c1712	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367204	0	is conf de oficio	-^-	^^^
c1713	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367205	0	is conf de oficio	-^-	^^^
c1714	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367206	0	is conf de oficio	-^-	^^^
c1715	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367207	0	is conf de oficio	-^-	^^^
c1716	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367208	0	is conf de oficio	-^-	^^^
c1717	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367209	0	is conf de oficio	-^-	^^^
c1718	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367210	0	is conf de oficio	-^-	^^^
c1719	http://pares.mcu.es/ParesBusquedas20/catalogo/description/367211	0	is conf de oficio	-^-	^^^
c1720	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369348	0	is conf de encomienda	-^-	^^^
c1721	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369349	0	is conf de encomienda	-^-	^^^
c1722	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369350	0	is conf de encomienda	-^-	^^^
c1723	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369351	0	is conf de encomienda	-^-	^^^
c1724	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369352	0	is conf de encomienda	-^-	^^^
c1725	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369759	^^^	^^^	^^^	^^^
c1726	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369760	1	is carta de Yuc	^^^	^^^
c1727	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369761	1	is carta de Yuc	^^^	^^^
c1728	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369762	1	is carta de Yuc	^^^	^^^
c1729	http://pares.mcu.es/ParesBusquedas20/catalogo/description/369779	^^^	^^^	^^^	^^^
c1730	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362606	^^^	^^^	^^^	^^^
c1731	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362607	^^^	^^^	^^^	^^^
c1732	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362608	^^^	^^^	^^^	^^^
c1733	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362609	^^^	^^^	^^^	^^^
c1734	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362610	^^^	^^^	^^^	^^^
c1735	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362611	^^^	^^^	^^^	^^^
c1736	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362545	^^^	^^^	^^^	^^^
c1737	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362546	^^^	^^^	^^^	^^^
c1738	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362547	^^^	^^^	^^^	^^^
c1739	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362548	^^^	^^^	^^^	^^^
c1740	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362549	^^^	^^^	^^^	^^^
c1741	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362550	^^^	^^^	^^^	^^^
c1742	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362551	^^^	^^^	^^^	^^^
c1743	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362552	^^^	^^^	^^^	^^^
c1744	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362553	^^^	^^^	^^^	^^^
c1745	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362554	^^^	^^^	^^^	^^^
c1746	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362555	^^^	^^^	^^^	^^^
c1747	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362556	^^^	^^^	^^^	^^^
c1748	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362557	^^^	^^^	^^^	^^^
c1749	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362558	^^^	^^^	^^^	^^^
c1750	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362559	^^^	^^^	^^^	^^^
c1751	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362560	^^^	^^^	^^^	^^^
c1752	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362561	^^^	^^^	^^^	^^^
c1753	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362562	^^^	^^^	^^^	^^^
c1754	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362563	^^^	^^^	^^^	^^^
c1755	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362564	^^^	^^^	^^^	^^^
c1756	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362565	^^^	^^^	^^^	^^^
c1757	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362566	^^^	^^^	^^^	^^^
c1758	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362567	^^^	^^^	^^^	^^^
c1759	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362568	^^^	^^^	^^^	^^^
c1760	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362569	^^^	^^^	^^^	^^^
c1761	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362570	^^^	^^^	^^^	^^^
c1762	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362571	^^^	^^^	^^^	^^^
c1763	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362572	^^^	^^^	^^^	^^^
c1764	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362573	^^^	^^^	^^^	^^^
c1765	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362574	^^^	^^^	^^^	^^^
c1766	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362575	^^^	^^^	^^^	^^^
c1767	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362576	^^^	^^^	^^^	^^^
c1768	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362577	^^^	^^^	^^^	^^^
c1769	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362578	^^^	^^^	^^^	^^^
c1770	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362579	^^^	^^^	^^^	^^^
c1771	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362580	^^^	^^^	^^^	^^^
c1772	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362581	^^^	^^^	^^^	^^^
c1773	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362582	^^^	^^^	^^^	^^^
c1774	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362583	^^^	^^^	^^^	^^^
c1775	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362584	^^^	^^^	^^^	^^^
c1776	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362585	^^^	^^^	^^^	^^^
c1777	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362586	^^^	^^^	^^^	^^^
c1778	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362587	^^^	^^^	^^^	^^^
c1779	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362588	^^^	^^^	^^^	^^^
c1780	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362589	^^^	^^^	^^^	^^^
c1781	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362590	^^^	^^^	^^^	^^^
c1782	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362591	^^^	^^^	^^^	^^^
c1783	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362592	^^^	^^^	^^^	^^^
c1784	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362593	^^^	^^^	^^^	^^^
c1785	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362594	^^^	^^^	^^^	^^^
c1786	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362595	^^^	^^^	^^^	^^^
c1787	http://pares.mcu.es/ParesBusquedas20/catalogo/description/362596	^^^	^^^	^^^	^^^
